subject_id,condition,task,freq,emg_coh_arearate,emg_coh_med,emg_hp_coh_arearate,emg_hp_coh_med
P18,100g,180,4,2.690153718,0.913337638,2.834150395,0.910749562
P18,100g,90,1,4.624698745,0.937033194,4.396825397,0.932905652
P18,100g,90,2,4.099393335,0.929708048,3.748275576,0.927100213
P18,100g,90,3,3.463475443,0.923434092,3.444943073,0.920951924
P18,100g,90,4,2.654450262,0.912464356,2.765478268,0.909045258
P19,100g,0,1,4.201196709,0.931794086,4.998337904,0.942465287
P19,100g,0,2,3.741377878,0.928306587,3.76273581,0.932204905
P19,100g,0,3,3.613728912,0.928475893,3.545001247,0.922379859
P19,100g,0,4,2.843430566,0.91611528,2.878251475,0.911429306
P19,100g,12,1,4.01811534,0.931820589,4.076865548,0.930781324
P19,100g,12,2,4.106448396,0.933897432,3.836878843,0.927672321
P19,100g,12,3,3.740485292,0.924032953,3.697440585,0.924848976
P19,100g,12,4,2.816852252,0.914530332,2.8622237,0.911417475
P19,100g,180,1,4.261071874,0.927784335,4.149480681,0.935942587
P19,100g,180,2,4.009721645,0.933583651,4.050103864,0.931043493
P19,100g,180,3,3.691067719,0.925218468,3.739177399,0.921880477
P19,100g,180,4,2.807727462,0.916595835,2.745326132,0.908917414
P19,100g,90,1,4.436762506,0.93169448,4.165447898,0.934016869
P19,100g,90,2,4.085757022,0.929443349,3.792753864,0.924794857
P19,100g,90,3,3.707994017,0.93159542,3.562905102,0.919651665
P19,100g,90,4,2.868622237,0.913990355,2.907345853,0.912730583
P20,100g,0,1,4.445616951,0.939255303,4.996842543,0.942612669
P20,100g,0,2,3.884337349,0.932271904,4.187619443,0.936466314
P20,100g,0,3,3.85650187,0.927895032,3.544661404,0.921565098
P20,100g,0,4,2.796260906,0.915563104,2.706938097,0.913698324
P20,100g,12,1,3.565647333,0.927321959,4.175004155,0.933432431
P20,100g,12,2,3.52517866,0.924222318,3.720957288,0.926601704
P20,100g,12,3,3.463270733,0.92432332,3.685225195,0.92590281
P20,100g,12,4,2.617084926,0.912921944,2.687718132,0.909957309
P20,100g,180,1,3.935438305,0.927999505,4.024262568,0.927925972
P20,100g,180,2,3.387785625,0.920652478,3.469713336,0.924778628
P20,100g,180,3,3.535355214,0.923709101,3.43631076,0.917918277
P20,100g,180,4,2.539509763,0.909213248,2.676692979,0.907679892
P20,100g,90,1,4.231261426,0.935717686,3.99252119,0.931350039
P20,100g,90,2,3.86496593,0.931403137,3.524846269,0.925346846
P20,100g,90,3,3.548695363,0.923464553,3.574621905,0.92127254
P20,100g,90,4,2.649326907,0.911163714,2.653232508,0.90641173
P21,100g,0,1,4.637700424,0.941349421,4.584198721,0.938692362
P21,100g,0,2,3.803854781,0.929286852,4.138821966,0.934249615
P21,100g,0,3,3.753094625,0.924241308,3.788485503,0.924045589
P21,100g,0,4,2.767550054,0.913113992,2.874885769,0.91330842
P21,100g,12,1,4.496760259,0.932045631,3.896743645,0.927698382
P21,100g,12,2,3.767735504,0.923905389,4.22744642,0.932880685
P21,100g,12,3,3.475411198,0.926103466,3.5958631,0.924216476
P21,100g,12,4,2.840920419,0.912945541,2.709835521,0.909600962
P21,100g,180,1,4.63279887,0.936139048,3.966769129,0.934649757
P21,100g,180,2,4.069369444,0.934057821,3.826617928,0.925846242
P21,100g,180,3,3.391542743,0.922013941,3.531527789,0.921491252
P21,100g,180,4,2.917753593,0.914522459,2.844396444,0.908425136
P21,100g,90,1,4.40666279,0.934560319,4.087729501,0.929380817
P21,100g,90,2,3.880618094,0.931769072,4.000996926,0.928056686
P21,100g,90,3,3.647503531,0.930510741,3.721774529,0.921973117
P21,100g,90,4,2.871064219,0.915321521,2.732740716,0.908569604
P22,100g,0,1,4.15778978,0.932533781,4.147320316,0.934403905
P22,100g,0,2,3.935272123,0.927275061,3.887827171,0.927457215
P22,100g,0,3,3.669297881,0.923507754,3.68442044,0.923049765
P22,100g,0,4,2.770419609,0.91588923,2.864727877,0.913559338
P22,100g,12,1,3.872527838,0.931052414,4.340368955,0.937708039
P22,100g,12,2,3.969918564,0.927896408,3.838125312,0.926725763
P22,100g,12,3,3.745304969,0.925943575,3.65198604,0.919987397
P22,100g,12,4,2.752451388,0.91542948,2.806049526,0.908966788
P22,100g,180,1,4.28702011,0.932324017,4.485457869,0.930680154
P22,100g,180,2,3.830978893,0.928875122,3.737826159,0.927454122
P22,100g,180,3,3.608110354,0.925341338,3.567143095,0.921282594
P22,100g,180,4,2.860063154,0.917222098,2.783363803,0.908487945
P22,100g,90,1,4.416251246,0.93474892,4.004818877,0.92800664
P22,100g,90,2,3.811149884,0.92917226,3.959621137,0.9324317
P22,100g,90,3,3.568627451,0.924073008,3.639498172,0.919708302
P22,100g,90,4,2.748504487,0.914325897,2.841558657,0.91232877
P23,100g,0,1,4.298961363,0.931215991,4.833070212,0.937929901
P23,100g,0,2,3.929788118,0.92727907,3.863232239,0.928432716
P23,100g,0,3,3.789281263,0.92857589,3.793768176,0.926047606
P23,100g,0,4,2.774740341,0.916803698,2.791275447,0.911426609
P23,100g,12,1,4.537732713,0.934296493,3.238863032,0.929522088
P23,100g,12,2,3.59084109,0.92379191,3.666389628,0.920306249
P23,100g,12,3,3.60497008,0.923067071,3.474235372,0.916482519
P23,100g,12,4,2.572224069,0.91410671,2.762051197,0.90988399
P23,100g,180,1,4.312863553,0.936481091,4.058417816,0.933763114
P23,100g,180,2,3.914824663,0.930897262,3.805052352,0.926394496
P23,100g,180,3,3.487286023,0.925352612,3.59921888,0.920588816
P23,100g,180,4,2.693950474,0.912322166,2.733172677,0.911311465
P23,100g,90,1,4.35106383,0.929860223,4.577958777,0.935019033
P23,100g,90,2,3.661901596,0.925756859,3.903257979,0.927988872
P23,100g,90,3,3.727144282,0.927112886,3.68068484,0.924637841
P23,100g,90,4,2.727144282,0.915999725,2.744265293,0.910211356
P24,100g,0,1,4.360053218,0.927784786,4.471478463,0.936601643
P24,100g,0,2,4.141194079,0.931836616,3.931149177,0.932334744
P24,100g,0,3,3.649426243,0.925666803,3.870447364,0.922408717
P24,100g,0,4,2.866539165,0.914290203,2.833527357,0.911493736
P24,100g,12,1,4.568958351,0.930769144,4.541524649,0.934896678
P24,100g,12,2,3.632305262,0.927471189,3.85152548,0.928020332
P24,100g,12,3,3.629811289,0.922191424,3.799817109,0.922791396
P24,100g,12,4,2.732895503,0.912200121,2.806301438,0.910960389
P24,100g,180,1,5.063092269,0.940729712,4.434497091,0.93234565
P24,100g,180,2,4.004405653,0.930823191,3.980881131,0.922114033
P24,100g,180,3,3.564671654,0.924823975,3.667996675,0.919932908
P24,100g,180,4,2.787281796,0.91589011,2.814546966,0.912636024
P24,100g,90,1,4.348137059,0.932614024,4.390053227,0.935533555
P24,100g,90,2,3.962824351,0.928826009,3.820608782,0.927580255
P24,100g,90,3,3.449683965,0.920928324,3.543829009,0.920690228
P24,100g,90,4,2.727960745,0.914218738,2.791500333,0.91144875
